Product Name,Rating,Review,Likes,Dislikes
B-Poco F4 5G,5,"This phone is basically good for gaming, display, battery, nd looks..   camera is not so good",0,0
B-Poco F4 5G,5,Every thing fine in this mobile.. But in hand feeling is far worst for this big size it's not good to hold at all.. If backside was a little bit curved will give 5 star.. One hand use never possible.. Copying iphone is ok but not this far.. Worst buy ever by me,0,1
B-Poco F4 5G,5,Nice but heting,0,0
B-Poco F4 5G,5,Loved the charging speed,0,0
B-Poco F4 5G,5,Decent Phone,0,0
B-Poco F4 5G,5,"Wrost Mobile, performance is very slow.. I feel my old vi vo phone working better.. Discharge is also huge, charging take more than 1 hour... My decision purchasing this mobile is big mistake",3,1
B-Poco F4 5G,5,Nice one,0,0
B-Poco F4 5G,5,"It's the best phone of POCO after POCO F1. I was using POCO F1 from 3years.now, I upgraded my phone with POCO F4. I'm satisfied with the POCO F4 as per uses.",0,0
B-Poco F4 5G,5,Great mobile phone Poco f4 5g,0,0
B-Poco F4 5G,4,Value for money great,0,0
B-Poco F4 5G,5,"Decent phone, battery dries up little quick.
If you are looking for mid level phone with speed just go for it.",0,0
B-Poco F4 5G,4,Camara Good ... Battery capacity nice .....,0,0
B-Poco F4 5G,5,POCO F4 the performance is satisfactory. The MIUI is good and in last one week of use couple of times got stuck and no other issues. The company has to revisit the design.,0,1
B-Poco F4 5G,4,Overall good phone but should have sd card slot.,0,0
B-Poco F4 5G,3,Excellent product at this price. Super fast processor and mind blowing display.,0,0
B-Poco F4 5G,5,Front camera quality very bad,0,1
B-Poco F4 5G,5,Nice phone by poco,0,0
B-Poco F4 5G,5,"Overall Performance Good,Build Quality Camera quality and display quality are really good .Specially The performances are amazing...",0,0
B-Poco F4 5G,5,Nice phone,0,0
B-Poco F4 5G,5,Good phone. A little bit of a heat issue when used continuously for 1 hour. Camera features are very good. Most of the features are the same as poco F1,0,0
B-Poco F4 5G,5,Camera very good value for money,0,0
B-Poco F4 5G,5,"Excellent mobile in this segment. Value for the money. Go for it with no second thought. Camera, display, battery, performance, everything is worth it for this price.",0,0
B-Poco F4 5G,5,Poco F4 5G is charge speed super,0,0
B-Poco F4 5G,4,Worst  phone ever that I have seen in my life.. Too much overheated,0,2
B-Poco F4 5G,5,"Best phone at this price range. Nice display, nice camera, charging is fast, almost nice battery backup, nice performance also..
Good for daily use and gaming.

Seen some gyroscope issues like , while playing bgmi it goes sideways by itself.
To fix it you need to go to CIT settings and calibrate gyroscope everytime playing.",0,0
B-Poco F4 5G,5,Best phone,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Good product at this price point,0,0
B-Poco F4 5G,3,Cool product,0,0
B-Poco F4 5G,5,"As per expected camera is avarage

I don't refer any one",0,0
B-Poco F4 5G,5,Video call not working,7,2
B-Poco F4 5G,4,Such a best phone for under 30k.,0,0
B-Poco F4 5G,4,Nice.. I like it,0,0
B-Poco F4 5G,3,"The product is good value for a performance phone.
If buying points to consider for are as below

1.Best display
2.Premium built quality
3.Glossy back use with transparent cover and the phone looks really good
4.Above average to good haptic feedback
5.Average",0,0
B-Poco F4 5G,5,"Phone processor, camera and screen are very good. In camera will get lot of different modes and effect I enjoying them alot.
Battery drains fast and it charges also fast. It is very big in hand. If poco gives this in small size would be great",0,0
B-Poco F4 5G,5,Nice mobile,0,0
B-Poco F4 5G,5,Plz don't buy this phone,0,0
B-Poco F4 5G,5,"Just one default camera, everything is worth for money....",0,0
B-Poco F4 5G,3,It's bit costly for the price range,0,1
B-Poco F4 5G,5,Nice mobile.. meet all expectation.. i upgraded from 7 pro realme.. so nice upgrade in specs,0,0
B-Poco F4 5G,5,Excellent phone in this range,0,0
B-Poco F4 5G,4,Don't buy this phone for the camera. If gaming and watching movies are your proprieties just go for it.,0,1
B-Poco F4 5G,4,New phone worth 30000 and battery is so disappointing so pathetic. Also heating issue wanted to return but dey automatically did replacement. Nywz keeping phone. But guys pls buy smthn worth money.,2,2
B-Poco F4 5G,5,Nice Mobile,0,0
B-Poco F4 5G,5,"I am poco user last 3 year's now using new poco f4 5g,amazing display quality and 5g ,notification glowing double side display otherwise same option poco x3 pro,faster delivered thanks to flipkart",0,0
B-Poco F4 5G,5,"Awesome phone
Minor bugs need to fix on miui",0,0
B-Poco F4 5G,5,Great display.,0,0
B-Poco F4 5G,4,Nice product,0,0
B-Poco F4 5G,3,Heating issue,0,0
B-Poco F4 5G,4,Camera is not at all good,7,2
B-Poco F4 5G,5,Nice display,0,0
B-Poco F4 5G,5,Expect camera other all things very good if you watch ing movie very amazing display,0,0
B-Poco F4 5G,4,Nice product,0,0
B-Poco F4 5G,5,"Amazing phone on this budget guys you can just buy eyes closed only one drawback is battery just 4500 mah battery runs out too quick if you are a heavy user for soft usage it can lost a day.
But talking about the pros :
Amazing processor
Water resistant
Good camera
Super design and feel
Best display in the segment I can say
Great speakers
Also has NFC",0,0
B-Poco F4 5G,5,Nice phone,0,0
B-Poco F4 5G,5,Good,0,0
B-Poco F4 5G,5,Nice,0,0
B-Poco F4 5G,5,Excellent experience this phone i am impressed,0,0
B-Poco F4 5G,5,Nice Mobile with best performance,0,0
B-Poco F4 5G,5,Good.,0,0
B-Poco F4 5G,5,"This mobile is awesome,camer is good",0,0
B-Poco F4 5G,4,"I am using this since 2 weeks. It is simply superb especially the display, Dolby vision and Dolby atmos.",0,0
B-Poco F4 5G,4,Phone is awsome camera little bit disappointed battery life is good charging speed is super Performance is super display is super,0,0
B-Poco F4 5G,4,Good!,0,0
B-Poco F4 5G,5,Good product   Star 5,0,0
B-Poco F4 5G,4,Overall Good,0,0
B-Poco F4 5G,5,"Writing this review after using it for 10 days
Amazing value for money product,
Display and audio is superb
Rear camera is producing good images
Front camera should have auto focus at this price point

Apart from that charging is quite fast
Battery lasts a day on moderate usage
Feels premium due to slick design and glass body

Will update this review in future",0,0
B-Poco F4 5G,5,Best experience ever with poco device,0,0
B-Poco F4 5G,4,"Display is smooth like butter with 120hz camera is okay at this budget range , thing about battery is drains faster need to work on software overall phone is Good",0,0
B-Poco F4 5G,5,A good performance mobile,0,0
B-Poco F4 5G,5,"Most 3 class,",0,1
B-Poco F4 5G,5,"Camera could be better.
Rest all is flawless",0,0
B-Poco F4 5G,5,Excellent phone with features,0,0
B-Poco F4 5G,4,Value for money,0,0
B-Poco F4 5G,5,"Brilliant working as expected, Camera quality should have been improved for this price range, Call quality is average other than this phone looks good.",0,0
B-Poco F4 5G,4,Excellent handset,0,0
B-Poco F4 5G,5,It's cool have a look at iqoo neo 6,0,0
B-Poco F4 5G,5,"Happy to own and using POCO F4 from last 1week
In this cost No one will giv you SD870+LPDDR5+UFS3.1
perfect choice",0,0
B-Poco F4 5G,4,nice but fungwearproblems,0,0
B-Poco F4 5G,5,Worth buy. Not a camera phone but performance is top notch.,0,0
B-Poco F4 5G,5,The camera is decent but there are various modes to add to it. Performance is quite good and one can do heavy gaming on this phone without any lag or heating issues.,0,1
B-Poco F4 5G,4,"Power full pack of Android in midranger killer. The mobile has descent in gaming time mobile has cool and and give more performance

Overall mobile has worth the money",0,0
B-Poco F4 5G,5,Camera could be better. Some lag noticed while running heavy apps. But overall performance is quite impressive except some issues which can be improved through update.,0,0
B-Poco F4 5G,3,"Pros : Good Display
Cons: BGMI Performance Is Disappointing (Lag and FPS Drops), Camera is not good (Below Average)

Overall, Disappointed

I am using from 2 days, will update review after 15 days.",0,0
B-Poco F4 5G,5,Problem in screen tuch and battery,1,0
B-Poco F4 5G,4,Good,0,0
B-Poco F4 5G,3,More practical phone who are looking for overall performance...don't expect next level things.,0,0
B-Poco F4 5G,5,"Below reviews are based on 1 month usage.
New Issue : Sometimes I am not able to make call if I am connected to a wifi.

Pros :
- Processor
- GPU
- Screen size
- Speakers
- Selfie Camera

Cons :
- Back Camera
- Battery
- Low Flashlight",0,0
B-Poco F4 5G,4,Battery low performance,0,0
B-Poco F4 5G,4,"Awesome specs with pricing
Just camera is little downgrade but video is worth.
MiUi (meme ui) is now improving and very smooth animations without any stutter.
Fews bugs are there.. hoping to be fixed.",0,0
B-Poco F4 5G,5,Over all phone is phone is truly successor of poco F1 . Only Camera can be better at this price. If your priority is not camera then it will provide you flagship level experience,0,0
B-Poco F4 5G,5,Every thing was.. exept battery...if there is a little extended battery..i will be a perfect allrounder...,0,0
B-Poco F4 5G,5,Very good phone with beast performance,0,0
B-Poco F4 5G,5,Over all phone was good charging fast . But in this mobile dual what's app working but Bluetooth headphones not connect for this. During calls time,0,0
B-Poco F4 5G,5,Sound not good,0,4
B-Poco F4 5G,4,Very Nice,0,0
B-Poco F4 5G,5,"Poor camera , poor battery , and very few software updates or you may not see any updates for a very long time, that's what it's.. go for another option",2,0
B-Poco F4 5G,5,"Very poor technology and so much heating problem, after buying no replacement from flipkart and given offer not applied no cash back so dont buy this phone and pls don't buy any products from flipkart",0,0
B-Poco F4 5G,5,"Nice Phone Video clarity & Speed Superb ,",0,0
B-Poco F4 5G,5,"So far so good in the price. Camera software has issues. Might get solved after updates. Quality is ok. Build quality, processor, display all good. The design is average. Will update after further use.",0,0
B-Poco F4 5G,5,Value for money,0,0
B-Poco F4 5G,5,Over is okk but battery,0,0
B-Poco F4 5G,5,Phone is best in this price as compared to other brands like OnePlus etc. Camera and battery backup best. Not an issue. You should buy it.,0,0
B-Poco F4 5G,5,Very fantastic good,0,0
B-Poco F4 5G,3,Hetting problem eating problem and pubg,1,2
B-Poco F4 5G,5,Great phone nice display,0,0
B-Poco F4 5G,5,Got the mobile at the very first sale for 22k after exchanging my old phone and bank offers. To be honest this is the best mobile at its price point. Definitely heats up while charging but even while gaming there is no to mild heat.,0,0
B-Poco F4 5G,4,"Review after one month usage
Everything is good but battery drains a little bit faster and some heating issues when charging and usung camera.
Screen protective guard is very hard and has to change it and they said it has fast storage but it was not upto that mark some lags are there when you open settings and charger also take 45 minutes to charge fully. overall it is worth for those who are looking for good display, Sound, camera and gaming mobile
if you are looking for the above features just take it.",0,0
B-Poco F4 5G,5,Awesome mobile in the segment Must Buy better than Samsung S22 Ultra in Speed,0,1
B-Poco F4 5G,3,"Don't buy this mobile, you will face many software issues after 1year of use. Don't trust POCO brand anymore.",2,1
